,training_accuracy,training_accuracy_druggable,training_accuracy_non_druggable,test_accuracy,test_accuracy_druggable,test_accuracy_non_druggable
80,0.9994444444444445,0.9992592592592593,0.9996296296296296,0.7393262959725677,0.7564102564102564,0.7385781458347954
81,0.9996296296296296,0.9996296296296296,0.9996296296296296,0.745175821959255,0.7644230769230769,0.7443329356446067
82,1.0,1.0,1.0,0.7403348349357897,0.7564102564102564,0.7396308512878097
83,0.9996296296296296,0.9996296296296296,0.9996296296296296,0.7419484972769448,0.7483974358974359,0.7416660818303039
84,0.9996296296296296,0.9996296296296296,0.9996296296296296,0.7358300275667317,0.7435897435897436,0.7354902098392869
85,0.9998148148148148,0.9996296296296296,1.0,0.7393935319034493,0.7339743589743589,0.7396308512878097
86,0.9998148148148148,0.9996296296296296,1.0,0.7426208565857594,0.7403846153846154,0.7427187872833181
87,0.9998148148148148,0.9996296296296296,1.0,0.7427553284475223,0.75,0.742438065829181
88,0.9994444444444445,0.9996296296296296,0.9992592592592593,0.7410744301754858,0.7483974358974359,0.7407537371043582
89,0.9996296296296296,0.9996296296296296,0.9996296296296296,0.7442345189269145,0.7548076923076923,0.7437714927363324
90,1.0,1.0,1.0,0.7396624756269751,0.7548076923076923,0.7389992280160012
91,0.9998148148148148,0.9996296296296296,1.0,0.7463860687151214,0.7660256410256411,0.7455260018246894
92,1.0,1.0,1.0,0.74080548645196,0.7419871794871795,0.7407537371043582
93,0.9998148148148148,0.9996296296296296,1.0,0.7399314193505009,0.7387820512820513,0.7399817531054811
94,1.0,1.0,1.0,0.7387884085255161,0.7467948717948718,0.7384377851077268
95,1.0,1.0,1.0,0.7387884085255161,0.7467948717948718,0.7384377851077268
96,1.0,1.0,1.0,0.742419148793115,0.7467948717948718,0.7422275247385781
97,1.0,1.0,1.0,0.7432259799636926,0.7467948717948718,0.7430696891009896
98,0.9998148148148148,0.9996296296296296,1.0,0.7456464734754252,0.7516025641025641,0.7453856410976208
99,1.0,1.0,1.0,0.7447724063739662,0.7660256410256411,0.7438416730998667
100,1.0,1.0,1.0,0.742553620654878,0.7339743589743589,0.742929328373921
101,0.9994444444444445,0.9996296296296296,0.9992592592592593,0.7459154171989512,0.7644230769230769,0.7451049196434838
102,0.9998148148148148,0.9996296296296296,1.0,0.7401331271431453,0.7467948717948718,0.7398413923784125
103,1.0,1.0,1.0,0.7446379345122033,0.7371794871794872,0.7449645589164152
104,1.0,1.0,1.0,0.7395280037652121,0.7483974358974359,0.7391395887430697
105,0.9998148148148148,0.9996296296296296,1.0,0.742419148793115,0.7435897435897436,0.7423678854656467
106,1.0,1.0,1.0,0.7406037786593156,0.7612179487179487,0.7397010316513439
107,1.0,1.0,1.0,0.7373764539770054,0.75,0.7368236367464384
108,1.0,1.0,1.0,0.7427553284475223,0.7628205128205128,0.7418766229209067
109,1.0,1.0,1.0,0.7433604518254555,0.7644230769230769,0.742438065829181
110,0.9996296296296296,0.9996296296296296,0.9996296296296296,0.7423519128622336,0.7419871794871795,0.7423678854656467
111,1.0,1.0,1.0,0.7409399583137228,0.75,0.7405431960137554
112,0.9998148148148148,0.9996296296296296,1.0,0.7455792375445438,0.7564102564102564,0.7451049196434838
113,0.9998148148148148,1.0,0.9996296296296296,0.7469911920930545,0.7387820512820513,0.7473506912765808
114,0.9998148148148148,0.9996296296296296,1.0,0.7418812613460634,0.7580128205128205,0.741174819285564
115,1.0,1.0,1.0,0.7383177570093458,0.7516025641025641,0.7377359814723841
116,1.0,1.0,1.0,0.7365023868755463,0.7708333333333334,0.734998947294547
117,0.9996296296296296,0.9996296296296296,0.9996296296296296,0.7402003630740268,0.7660256410256411,0.7390694083795354
118,1.0,1.0,1.0,0.7365023868755463,0.7724358974358975,0.7349287669310127
119,0.9998148148148148,0.9996296296296296,1.0,0.7368385665299536,0.7660256410256411,0.7355603902028213
120,0.9998148148148148,0.9996296296296296,1.0,0.7355610838432058,0.7387820512820513,0.7354200294757527
121,0.9998148148148148,0.9996296296296296,1.0,0.7355610838432058,0.7387820512820513,0.7354200294757527
122,0.9998148148148148,0.9996296296296296,1.0,0.7355610838432058,0.7387820512820513,0.7354200294757527
123,0.9998148148148148,0.9996296296296296,1.0,0.7390573522490419,0.75,0.7385781458347954
124,0.9998148148148148,0.9996296296296296,1.0,0.74080548645196,0.7371794871794872,0.740964278194961
125,1.0,1.0,1.0,0.7410071942446043,0.7483974358974359,0.7406835567408239
126,1.0,1.0,1.0,0.7348887245343911,0.7387820512820513,0.7347182258404098
127,0.9998148148148148,0.9996296296296296,1.0,0.7338129496402878,0.7628205128205128,0.7325426345708471
128,1.0,1.0,1.0,0.7369730383917166,0.7548076923076923,0.7361920134746298
129,1.0,1.0,1.0,0.7369730383917166,0.7548076923076923,0.7361920134746298
130,1.0,1.0,1.0,0.7418812613460634,0.7355769230769231,0.7421573443750439
131,1.0,1.0,1.0,0.7418812613460634,0.7355769230769231,0.7421573443750439
132,1.0,1.0,1.0,0.7418812613460634,0.7355769230769231,0.7421573443750439
133,1.0,1.0,1.0,0.7411416661063672,0.7419871794871795,0.7411046389220296
134,0.9998148148148148,0.9996296296296296,1.0,0.7384522288711087,0.7612179487179487,0.7374552600182469
135,1.0,1.0,1.0,0.7385194648019902,0.7532051282051282,0.7378763421994526
136,1.0,1.0,1.0,0.7428225643784038,0.7564102564102564,0.7422275247385781
137,1.0,1.0,1.0,0.7433604518254555,0.7387820512820513,0.7435609516457296
138,1.0,1.0,1.0,0.7433604518254555,0.7387820512820513,0.7435609516457296
139,1.0,1.0,1.0,0.7433604518254555,0.7387820512820513,0.7435609516457296
140,1.0,1.0,1.0,0.7433604518254555,0.7387820512820513,0.7435609516457296
141,1.0,1.0,1.0,0.7433604518254555,0.7387820512820513,0.7435609516457296
142,1.0,1.0,1.0,0.7418140254151818,0.7291666666666666,0.7423678854656467
143,1.0,1.0,1.0,0.7418140254151818,0.7291666666666666,0.7423678854656467
144,1.0,1.0,1.0,0.7418140254151818,0.7291666666666666,0.7423678854656467
145,1.0,1.0,1.0,0.7418140254151818,0.7291666666666666,0.7423678854656467
146,1.0,1.0,1.0,0.7418140254151818,0.7291666666666666,0.7423678854656467
147,1.0,1.0,1.0,0.7418140254151818,0.7291666666666666,0.7423678854656467
148,1.0,1.0,1.0,0.7418140254151818,0.7291666666666666,0.7423678854656467
149,1.0,1.0,1.0,0.7418140254151818,0.7291666666666666,0.7423678854656467
150,1.0,1.0,1.0,0.7418140254151818,0.7291666666666666,0.7423678854656467
151,1.0,1.0,1.0,0.7418140254151818,0.7291666666666666,0.7423678854656467
152,1.0,1.0,1.0,0.7418140254151818,0.7291666666666666,0.7423678854656467
153,1.0,1.0,1.0,0.7402675990049082,0.7548076923076923,0.7396308512878097
154,1.0,1.0,1.0,0.7402675990049082,0.7548076923076923,0.7396308512878097
155,1.0,1.0,1.0,0.7402675990049082,0.7548076923076923,0.7396308512878097
156,1.0,1.0,1.0,0.7344180730182209,0.7612179487179487,0.7332444382061899
157,1.0,1.0,1.0,0.7344180730182209,0.7612179487179487,0.7332444382061899
158,1.0,1.0,1.0,0.7344180730182209,0.7612179487179487,0.7332444382061899
159,1.0,1.0,1.0,0.7344180730182209,0.7612179487179487,0.7332444382061899
160,1.0,1.0,1.0,0.7344180730182209,0.7612179487179487,0.7332444382061899
161,1.0,1.0,1.0,0.7344180730182209,0.7612179487179487,0.7332444382061899
162,1.0,1.0,1.0,0.7410744301754858,0.7291666666666666,0.7415959014667696
163,1.0,1.0,1.0,0.7428898003092853,0.7532051282051282,0.742438065829181
164,1.0,1.0,1.0,0.7428898003092853,0.7532051282051282,0.742438065829181
165,1.0,1.0,1.0,0.7428898003092853,0.7532051282051282,0.742438065829181
166,1.0,1.0,1.0,0.7428898003092853,0.7532051282051282,0.742438065829181
167,1.0,1.0,1.0,0.7428898003092853,0.7532051282051282,0.742438065829181
168,1.0,1.0,1.0,0.7428898003092853,0.7532051282051282,0.742438065829181
169,1.0,1.0,1.0,0.7384522288711087,0.7644230769230769,0.7373148992911783
170,1.0,1.0,1.0,0.7384522288711087,0.7644230769230769,0.7373148992911783
171,1.0,1.0,1.0,0.7384522288711087,0.7644230769230769,0.7373148992911783
172,1.0,1.0,1.0,0.7384522288711087,0.7644230769230769,0.7373148992911783
173,1.0,1.0,1.0,0.7384522288711087,0.7644230769230769,0.7373148992911783
174,1.0,1.0,1.0,0.7384522288711087,0.7644230769230769,0.7373148992911783
175,1.0,1.0,1.0,0.7395952396960936,0.7644230769230769,0.7385079654712612
176,1.0,1.0,1.0,0.7388556444563975,0.7451923076923077,0.7385781458347954
177,1.0,1.0,1.0,0.7388556444563975,0.7451923076923077,0.7385781458347954
178,1.0,1.0,1.0,0.7451085860283736,0.7564102564102564,0.7446136570987437
179,1.0,1.0,1.0,0.7451085860283736,0.7564102564102564,0.7446136570987437
180,1.0,1.0,1.0,0.7451085860283736,0.7564102564102564,0.7446136570987437
181,1.0,1.0,1.0,0.7451085860283736,0.7564102564102564,0.7446136570987437
182,1.0,1.0,1.0,0.7451085860283736,0.7564102564102564,0.7446136570987437
183,1.0,1.0,1.0,0.7451085860283736,0.7564102564102564,0.7446136570987437
