,training_accuracy,training_accuracy_druggable,training_accuracy_non_druggable,test_accuracy,test_accuracy_druggable,test_accuracy_non_druggable
27,0.9998148148148148,0.9996296296296296,1.0,0.7272910643447859,0.7259615384615384,0.7273492876693102
28,0.9998148148148148,0.9996296296296296,1.0,0.728904726685941,0.7323717948717948,0.7287528949399958
29,0.9998148148148148,0.9996296296296296,1.0,0.728904726685941,0.719551282051282,0.72931433784827
30,0.9998148148148148,0.9996296296296296,1.0,0.7282323673771264,0.7211538461538461,0.7285423538493929
31,0.9998148148148148,0.9996296296296296,1.0,0.7305856249579775,0.719551282051282,0.7310688469366271
32,0.9998148148148148,0.9996296296296296,1.0,0.731661399852081,0.7083333333333334,0.7326829952979157
33,0.9998148148148148,0.9996296296296296,1.0,0.7274927721374302,0.7307692307692307,0.7273492876693102
34,0.9998148148148148,0.9996296296296296,1.0,0.7260135816580381,0.7339743589743589,0.7256649589444873
35,0.9998148148148148,0.9996296296296296,1.0,0.7339474215020507,0.7227564102564102,0.7344375043862728
36,0.9998148148148148,0.9996296296296296,1.0,0.7330061184697102,0.7323717948717948,0.7330338971155871
37,0.9998148148148148,0.9996296296296296,1.0,0.7313252201976737,0.7339743589743589,0.7312092076636957
38,0.9998148148148148,0.9996296296296296,1.0,0.7246016271095274,0.7403846153846154,0.7239104498561303
39,0.9998148148148148,0.9996296296296296,1.0,0.7285013111006522,0.7211538461538461,0.7288230753035301
40,0.9998148148148148,0.9996296296296296,1.0,0.728770254824178,0.7243589743589743,0.7289634360305987
41,0.9998148148148148,0.9996296296296296,1.0,0.7293081422712298,0.7580128205128205,0.728051091304653
42,0.9998148148148148,0.9996296296296296,1.0,0.7346197808108653,0.7307692307692307,0.7347884062039441
43,0.9998148148148148,0.9996296296296296,1.0,0.7330061184697102,0.7451923076923077,0.7324724542073128
44,0.9998148148148148,0.9996296296296296,1.0,0.7293081422712298,0.7227564102564102,0.7295950593024072
45,0.9998148148148148,0.9996296296296296,1.0,0.7303839171653331,0.7387820512820513,0.7300161414836129
46,0.9998148148148148,0.9996296296296296,1.0,0.733275062193236,0.7339743589743589,0.7332444382061899
47,0.9998148148148148,0.9996296296296296,1.0,0.7309218046123849,0.7467948717948718,0.7302266825742157
48,0.9998148148148148,0.9996296296296296,1.0,0.7332078262623546,0.7467948717948718,0.7326128149343814
49,0.9998148148148148,0.9996296296296296,1.0,0.7295098500638741,0.7596153846153846,0.7281914520317215
50,0.9998148148148148,0.9996296296296296,1.0,0.7305183890270961,0.7403846153846154,0.7300863218471472
51,0.9998148148148148,0.9996296296296296,1.0,0.7291736704094668,0.7467948717948718,0.7284019931223243
52,0.9998148148148148,0.9996296296296296,1.0,0.7351576682579171,0.7435897435897436,0.7347884062039441
53,0.9998148148148148,0.9996296296296296,1.0,0.7345525448799839,0.7451923076923077,0.7340866025686013
54,0.9998148148148148,0.9996296296296296,1.0,0.7307873327506219,0.7387820512820513,0.7304372236648186
55,0.9998148148148148,0.9996296296296296,1.0,0.7314596920594366,0.7307692307692307,0.7314899291178328
56,0.9998148148148148,0.9996296296296296,1.0,0.7291064344785854,0.7371794871794872,0.7287528949399958
57,0.9998148148148148,0.9996296296296296,1.0,0.7348214886035097,0.7307692307692307,0.734998947294547
58,0.9998148148148148,0.9996296296296296,1.0,0.7320648154373697,0.7483974358974359,0.7313495683907643
59,0.9998148148148148,0.9996296296296296,1.0,0.7333422981241176,0.7467948717948718,0.7327531756614499
60,0.9998148148148148,0.9996296296296296,1.0,0.7326699388153028,0.7323717948717948,0.7326829952979157
61,0.9998148148148148,0.9996296296296296,1.0,0.7272238284139044,0.7435897435897436,0.7265071233068987
62,0.9998148148148148,0.9996296296296296,1.0,0.7354938479123243,0.7355769230769231,0.7354902098392869
63,0.9998148148148148,0.9996296296296296,1.0,0.7313924561285551,0.7275641025641025,0.7315601094813671
64,0.9998148148148148,0.9996296296296296,1.0,0.7261480535198009,0.719551282051282,0.7264369429433645
65,0.9998148148148148,0.9996296296296296,1.0,0.7314596920594366,0.7419871794871795,0.7309986665730929
66,0.9998148148148148,0.9996296296296296,1.0,0.7309890405432663,0.7419871794871795,0.7305074040283529
67,0.9998148148148148,0.9996296296296296,1.0,0.7350904323270355,0.75,0.7344375043862728
68,0.9998148148148148,0.9996296296296296,1.0,0.7324682310226585,0.75,0.7317004702084356
69,0.9998148148148148,0.9996296296296296,1.0,0.7281651314462448,0.75,0.7272089269422416
70,0.9998148148148148,0.9996296296296296,1.0,0.7290391985477039,0.75,0.7281212716681872
71,0.9998148148148148,0.9996296296296296,1.0,0.7335440059167619,0.7483974358974359,0.7328935363885185
72,0.9998148148148148,0.9996296296296296,1.0,0.7318631076447253,0.7419871794871795,0.7314197487542985
73,0.9998148148148148,0.9996296296296296,1.0,0.7276272439991932,0.7403846153846154,0.727068566215173
74,0.9998148148148148,0.9996296296296296,1.0,0.7274927721374302,0.7516025641025641,0.7264369429433645
75,0.9998148148148148,0.9996296296296296,1.0,0.7350904323270355,0.7580128205128205,0.7340866025686013
76,0.9998148148148148,0.9996296296296296,1.0,0.7292409063403483,0.7355769230769231,0.7289634360305987
77,0.9998148148148148,0.9996296296296296,1.0,0.7308545686815034,0.7403846153846154,0.7304372236648186
78,0.9998148148148148,0.9996296296296296,1.0,0.7336112418476434,0.7564102564102564,0.7326128149343814
79,1.0,1.0,1.0,0.7291736704094668,0.7483974358974359,0.7283318127587901
